2025-12-17 15:18:58 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:08 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 5/5)
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:08 | ERROR    | orchestrator.llm_client | LLM completion error: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:08 | ERROR    | orchestrator.agents.base_agent | Agent qa error: Completion failed: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:08 | INFO     | orchestrator.orchestrator | Retrying task task-006 (Attempt 3/3)
2025-12-17 15:27:10 | INFO     | orchestrator.llm_client | Acquired lock. Waiting 5s before sending request...
2025-12-17 15:27:15 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 1/5)
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:15 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 2/5)
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:15 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 3/5)
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:15 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 4/5)
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:15 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:15 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 5/5)
2025-12-17 15:27:16 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:16 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:16 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:16 | ERROR    | orchestrator.llm_client | LLM completion error: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:16 | ERROR    | orchestrator.agents.base_agent | Agent qa error: Completion failed: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:21 | INFO     | orchestrator.orchestrator | [1843a095-31fc-4578-9597-92a9f3fcbd03] Phase 4: QA Validation
2025-12-17 15:27:21 | INFO     | orchestrator.llm_client | Acquired lock. Waiting 5s before sending request...
2025-12-17 15:27:26 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 1/5)
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:26 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 2/5)
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:26 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 3/5)
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:26 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 4/5)
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:26 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 5/5)
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:26 | ERROR    | orchestrator.llm_client | LLM completion error: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:26 | ERROR    | orchestrator.agents.base_agent | Agent qa error: Completion failed: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:26 | INFO     | orchestrator.orchestrator | [1843a095-31fc-4578-9597-92a9f3fcbd03] Phase 5: Documentation
2025-12-17 15:27:26 | INFO     | orchestrator.llm_client | Acquired lock. Waiting 5s before sending request...
2025-12-17 15:27:31 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 1/5)
2025-12-17 15:27:32 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:32 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:32 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:32 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 2/5)
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:33 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 3/5)
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:33 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 4/5)
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:33 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 5/5)
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:33 | ERROR    | orchestrator.llm_client | LLM completion error: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:33 | ERROR    | orchestrator.agents.base_agent | Agent docs error: Completion failed: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:33 | INFO     | orchestrator.orchestrator | [1843a095-31fc-4578-9597-92a9f3fcbd03] Phase 6: CEO Finalization
2025-12-17 15:27:33 | INFO     | orchestrator.llm_client | Acquired lock. Waiting 5s before sending request...
2025-12-17 15:27:38 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 1/5)
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:39 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 2/5)
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:39 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 3/5)
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:39 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 4/5)
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:39 | INFO     | orchestrator.llm_client | Sending request to openai/gpt-oss-120b:free (Attempt 5/5)
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | 401 Unauthorized: Invalid API Key or Headers
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Status: 401
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | OpenRouter Error Body: {"error":{"message":"User not found.","code":401}}
2025-12-17 15:27:39 | ERROR    | orchestrator.llm_client | LLM completion error: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:39 | ERROR    | orchestrator.agents.base_agent | Agent ceo error: Completion failed: Client error '401 Unauthorized' for url 'https://openrouter.ai/api/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-12-17 15:27:42 | INFO     | orchestrator.tools.notifier | Email sent to dev@example.com: Workflow Completed: 1843a095-31fc-4578-9597-92a9f3fcbd03
2025-12-17 15:28:44 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-17 15:28:44 | INFO     | multiagent           | Application shutdown complete
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-17 15:28:44 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-17 15:28:44 | INFO     | multiagent           | Application shutdown complete
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-17 15:28:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-17 16:12:33 | INFO     | multiagent           | Logging initialized at level DEBUG
2025-12-17 16:12:33 | INFO     | multiagent           | Log files: /app/storage/logs/app_20251217.log
2025-12-17 16:12:33 | INFO     | multiagent           | ============================================================
2025-12-17 16:12:33 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-17 16:12:33 | INFO     | multiagent           | ============================================================
2025-12-17 16:12:33 | INFO     | multiagent           | Python version: 3.12.12 (main, Nov  7 2025, 00:07:10) [GCC 13.3.0]
2025-12-17 16:12:33 | INFO     | multiagent           | Project root: /app
2025-12-17 16:12:33 | INFO     | multiagent           | Start time: 2025-12-17T16:12:33.304803+00:00
2025-12-17 16:12:33 | WARNING  | multiagent.config    | Using default FLASK_SECRET_KEY (development only)
2025-12-17 16:12:33 | ERROR    | multiagent.config    | Configuration error: SUPABASE_URL is required
2025-12-17 16:12:33 | ERROR    | multiagent.config    | Configuration error: SUPABASE_ANON_KEY is required
2025-12-17 16:12:33 | ERROR    | multiagent.config    | Configuration error: SUPABASE_SERVICE_ROLE_KEY is required
2025-12-17 16:12:33 | ERROR    | multiagent.config    | Configuration error: OPENROUTER_API_KEY is required
2025-12-17 16:12:33 | ERROR    | multiagent.config    | Please check your .env file or environment variables
2025-12-17 16:14:21 | INFO     | multiagent           | Logging initialized at level DEBUG
2025-12-17 16:14:21 | INFO     | multiagent           | Log files: /app/storage/logs/app_20251217.log
2025-12-17 16:14:21 | INFO     | multiagent           | ============================================================
2025-12-17 16:14:21 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-17 16:14:21 | INFO     | multiagent           | ============================================================
2025-12-17 16:14:21 | INFO     | multiagent           | Python version: 3.12.12 (main, Nov  7 2025, 00:07:10) [GCC 13.3.0]
2025-12-17 16:14:21 | INFO     | multiagent           | Project root: /app
2025-12-17 16:14:21 | INFO     | multiagent           | Start time: 2025-12-17T16:14:21.417306+00:00
2025-12-17 16:14:21 | WARNING  | multiagent.config    | Using default FLASK_SECRET_KEY (development only)
2025-12-17 16:14:21 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-17 16:14:21 | INFO     | multiagent.config    | Environment: development
2025-12-17 16:14:21 | INFO     | multiagent.config    | Debug mode: True
2025-12-17 16:14:21 | DEBUG    | multiagent           | Signal handlers registered
2025-12-17 16:14:21 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-17 16:14:23 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-17 16:14:23 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-17 16:14:23 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-17 16:14:23 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-17 16:14:23 | INFO     | multiagent.startup   | All startup checks passed
2025-12-17 16:14:24 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-17 16:14:24 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-17 16:14:24 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-17 16:14:24 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-17 16:14:24 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-17 16:14:24 | INFO     | orchestrator.config  | Loading config from: /app/config
2025-12-17 16:14:24 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-17 16:14:24 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-17 16:14:24 | DEBUG    | orchestrator.agents.base_agent | Initialized ceo agent
2025-12-17 16:14:24 | DEBUG    | orchestrator.agents.base_agent | Initialized pm agent
2025-12-17 16:14:24 | DEBUG    | orchestrator.agents.base_agent | Initialized research agent
2025-12-17 16:14:24 | DEBUG    | orchestrator.agents.base_agent | Initialized coder agent
2025-12-17 16:14:24 | DEBUG    | orchestrator.agents.base_agent | Initialized qa agent
2025-12-17 16:14:24 | DEBUG    | orchestrator.agents.base_agent | Initialized docs agent
2025-12-17 16:14:24 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-17 16:14:24 | INFO     | app                  | Flask application initialized successfully
2025-12-17 16:14:24 | INFO     | multiagent.app       | Flask application created successfully
2025-12-17 16:14:24 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-17 16:14:24 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-17 16:14:24 | INFO     | multiagent           | Debug mode: True
2025-12-17 16:14:24 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-17 16:14:24 | INFO     | multiagent           | Logging initialized at level DEBUG
2025-12-17 16:14:24 | INFO     | multiagent           | Log files: /app/storage/logs/app_20251217.log
2025-12-17 16:14:24 | INFO     | multiagent           | ============================================================
2025-12-17 16:14:24 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-17 16:14:24 | INFO     | multiagent           | ============================================================
2025-12-17 16:14:24 | INFO     | multiagent           | Python version: 3.12.12 (main, Nov  7 2025, 00:07:10) [GCC 13.3.0]
2025-12-17 16:14:24 | INFO     | multiagent           | Project root: /app
2025-12-17 16:14:24 | INFO     | multiagent           | Start time: 2025-12-17T16:14:24.461396+00:00
2025-12-17 16:14:24 | WARNING  | multiagent.config    | Using default FLASK_SECRET_KEY (development only)
2025-12-17 16:14:24 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-17 16:14:24 | INFO     | multiagent.config    | Environment: development
2025-12-17 16:14:24 | INFO     | multiagent.config    | Debug mode: True
2025-12-17 16:14:24 | DEBUG    | multiagent           | Signal handlers registered
2025-12-17 16:14:24 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-17 16:14:26 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-17 16:14:26 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-17 16:14:26 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-17 16:14:26 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-17 16:14:26 | INFO     | multiagent.startup   | All startup checks passed
2025-12-17 16:14:26 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-17 16:14:26 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-17 16:14:26 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-17 16:14:26 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-17 16:14:26 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-17 16:14:26 | INFO     | orchestrator.config  | Loading config from: /app/config
2025-12-17 16:14:26 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-17 16:14:26 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-17 16:14:26 | DEBUG    | orchestrator.agents.base_agent | Initialized ceo agent
2025-12-17 16:14:26 | DEBUG    | orchestrator.agents.base_agent | Initialized pm agent
2025-12-17 16:14:26 | DEBUG    | orchestrator.agents.base_agent | Initialized research agent
2025-12-17 16:14:26 | DEBUG    | orchestrator.agents.base_agent | Initialized coder agent
2025-12-17 16:14:26 | DEBUG    | orchestrator.agents.base_agent | Initialized qa agent
2025-12-17 16:14:26 | DEBUG    | orchestrator.agents.base_agent | Initialized docs agent
2025-12-17 16:14:26 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-17 16:14:26 | INFO     | app                  | Flask application initialized successfully
2025-12-17 16:14:26 | INFO     | multiagent.app       | Flask application created successfully
2025-12-17 16:14:26 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-17 16:14:26 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-17 16:14:26 | INFO     | multiagent           | Debug mode: True
2025-12-17 16:14:26 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-17 16:14:26 | WARNING  | werkzeug             |  * Debugger is active!
