2025-12-20 13:07:42 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 13:34:34 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 13:34:34 | INFO     | multiagent.config    | Environment: development
2025-12-20 13:34:34 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 13:34:34 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 13:34:35 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 13:34:36 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 13:34:36 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 13:34:36 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 13:34:36 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 13:34:36 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 13:34:36 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 13:34:36 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 13:34:36 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 13:34:36 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 13:34:36 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 13:34:36 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 13:34:36 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 13:34:36 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 13:34:36 | INFO     | app                  | Flask application initialized successfully
2025-12-20 13:34:36 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 13:34:36 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 13:34:36 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 13:34:36 | INFO     | multiagent           | Debug mode: True
2025-12-20 13:34:36 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 13:34:36 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 13:35:44 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 13:35:44 | INFO     | multiagent           | Application shutdown complete
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 13:35:44 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 13:35:44 | INFO     | multiagent           | Application shutdown complete
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 13:35:44 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 17:09:53 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 17:09:53 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 17:09:53 | INFO     | multiagent           | ============================================================
2025-12-20 17:09:53 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 17:09:53 | INFO     | multiagent           | ============================================================
2025-12-20 17:09:53 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 17:09:53 | INFO     | multiagent           | Project root: D:\try
2025-12-20 17:09:53 | INFO     | multiagent           | Start time: 2025-12-20T11:39:53.164182+00:00
2025-12-20 17:09:53 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 17:09:53 | INFO     | multiagent.config    | Environment: development
2025-12-20 17:09:53 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 17:09:53 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 17:09:54 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 17:09:55 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 17:09:55 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 17:09:55 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 17:09:55 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 17:09:55 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 17:09:55 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 17:09:55 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 17:09:55 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 17:09:55 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 17:09:55 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 17:09:55 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 17:09:55 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 17:09:55 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 17:09:55 | INFO     | app                  | Flask application initialized successfully
2025-12-20 17:09:55 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 17:09:55 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 17:09:55 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 17:09:55 | INFO     | multiagent           | Debug mode: True
2025-12-20 17:09:55 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 17:09:56 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 17:09:56 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 17:09:56 | INFO     | multiagent           | ============================================================
2025-12-20 17:09:56 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 17:09:56 | INFO     | multiagent           | ============================================================
2025-12-20 17:09:56 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 17:09:56 | INFO     | multiagent           | Project root: D:\try
2025-12-20 17:09:56 | INFO     | multiagent           | Start time: 2025-12-20T11:39:56.053581+00:00
2025-12-20 17:09:56 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 17:09:56 | INFO     | multiagent.config    | Environment: development
2025-12-20 17:09:56 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 17:09:56 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 17:09:56 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 17:09:57 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 17:09:57 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 17:09:57 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 17:09:57 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 17:09:57 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 17:09:57 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 17:09:57 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 17:09:57 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 17:09:57 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 17:09:57 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 17:09:57 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 17:09:57 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 17:09:57 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 17:09:57 | INFO     | app                  | Flask application initialized successfully
2025-12-20 17:09:57 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 17:09:57 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 17:09:57 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 17:09:57 | INFO     | multiagent           | Debug mode: True
2025-12-20 17:09:57 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 17:09:57 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:23:35 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:23:35 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:23:35 | INFO     | multiagent           | ============================================================
2025-12-20 19:23:35 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:23:35 | INFO     | multiagent           | ============================================================
2025-12-20 19:23:35 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:23:35 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:23:35 | INFO     | multiagent           | Start time: 2025-12-20T13:53:35.817068+00:00
2025-12-20 19:23:35 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:23:35 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:23:35 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:23:35 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:23:37 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:23:38 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:23:38 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:23:38 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:23:38 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:23:39 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:23:39 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:23:39 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:23:39 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:23:39 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:23:39 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:23:39 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:23:39 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:23:39 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:23:39 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:23:39 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:23:39 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:23:39 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:23:39 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:23:39 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:23:39 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:23:39 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:23:39 | INFO     | multiagent           | ============================================================
2025-12-20 19:23:39 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:23:39 | INFO     | multiagent           | ============================================================
2025-12-20 19:23:39 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:23:39 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:23:39 | INFO     | multiagent           | Start time: 2025-12-20T13:53:39.984107+00:00
2025-12-20 19:23:39 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:23:39 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:23:39 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:23:39 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:23:41 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:23:41 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:23:41 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:23:41 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:23:41 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:23:42 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:23:42 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:23:42 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:23:42 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:23:42 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:23:42 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:23:42 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:23:42 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:23:42 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:23:42 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:23:42 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:23:42 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:23:42 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:23:42 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:23:42 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:23:42 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:24:29 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:24:29 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:24:29 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:24:29 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:24:29 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:35:55 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:35:55 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:35:55 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:35:55 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:35:55 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:35:55 | INFO     | multiagent           | ============================================================
2025-12-20 19:35:55 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:35:55 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:35:55 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:35:55 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:35:55 | INFO     | multiagent           | ============================================================
2025-12-20 19:35:55 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:35:55 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:35:55 | INFO     | multiagent           | Start time: 2025-12-20T14:05:55.539827+00:00
2025-12-20 19:35:55 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:35:55 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:35:55 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:35:55 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:35:57 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:35:58 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:35:58 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:35:58 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:35:58 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:35:58 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:35:59 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:35:59 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:35:59 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:35:59 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:35:59 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:35:59 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:35:59 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:35:59 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:35:59 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:35:59 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:35:59 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:35:59 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:35:59 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:35:59 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:35:59 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:35:59 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:35:59 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:35:59 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:35:59 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:35:59 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:35:59 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:35:59 | INFO     | multiagent           | ============================================================
2025-12-20 19:35:59 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:35:59 | INFO     | multiagent           | ============================================================
2025-12-20 19:35:59 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:35:59 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:35:59 | INFO     | multiagent           | Start time: 2025-12-20T14:05:59.863288+00:00
2025-12-20 19:35:59 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:35:59 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:35:59 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:35:59 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:36:00 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:36:01 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:36:01 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:36:01 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:36:01 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:36:01 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:36:01 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:36:01 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:36:01 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:36:01 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:36:01 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:36:01 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:36:01 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:36:01 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:36:01 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:36:01 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:36:01 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:36:01 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:36:01 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:36:01 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:36:01 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:37:41 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:37:41 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:37:41 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:37:41 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:37:41 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:37:41 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:37:42 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:37:42 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:37:42 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:37:42 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:37:42 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:37:42 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:37:58 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:37:58 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:37:58 | INFO     | multiagent           | ============================================================
2025-12-20 19:37:58 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:37:58 | INFO     | multiagent           | ============================================================
2025-12-20 19:37:58 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:37:58 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:37:58 | INFO     | multiagent           | Start time: 2025-12-20T14:07:58.641563+00:00
2025-12-20 19:37:58 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:37:58 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:37:58 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:37:58 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:37:59 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:38:02 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:38:02 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:38:02 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:38:02 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:38:02 | ERROR    | multiagent.app       | Failed to import application: No module named 'app.routes'
2025-12-20 19:38:02 | ERROR    | multiagent.app       | Make sure all dependencies are installed: pip install -r requirements.txt
2025-12-20 19:38:02 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:38:02 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:38:22 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:38:22 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:38:22 | INFO     | multiagent           | ============================================================
2025-12-20 19:38:22 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:38:22 | INFO     | multiagent           | ============================================================
2025-12-20 19:38:22 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:38:22 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:38:22 | INFO     | multiagent           | Start time: 2025-12-20T14:08:22.017773+00:00
2025-12-20 19:38:22 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:38:22 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:38:22 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:38:22 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:38:22 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:38:23 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:38:23 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:38:23 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:38:23 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:38:23 | ERROR    | multiagent.app       | Failed to import application: No module named 'app.routes'
2025-12-20 19:38:23 | ERROR    | multiagent.app       | Make sure all dependencies are installed: pip install -r requirements.txt
2025-12-20 19:38:23 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:38:23 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:38:42 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:38:42 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:38:42 | INFO     | multiagent           | ============================================================
2025-12-20 19:38:42 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:38:42 | INFO     | multiagent           | ============================================================
2025-12-20 19:38:42 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:38:42 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:38:42 | INFO     | multiagent           | Start time: 2025-12-20T14:08:42.632541+00:00
2025-12-20 19:38:42 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:38:42 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:38:42 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:38:42 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:38:43 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:38:44 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:38:44 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:38:44 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:38:44 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:38:44 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:38:44 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:38:44 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:38:44 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:38:44 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:38:44 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:38:44 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:38:44 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:38:44 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:38:44 | INFO     | app                  | Flask application initialized successfully
